,comunidad_autónoma,categoria,generacion (MW),porcentaje (%),mes,año
1065,Aragón,Otras renovables,4165.463,0.5748679314243358,1,2020
1066,Aragón,Otras renovables,3995.475,0.5056444088843829,2,2020
1067,Aragón,Otras renovables,4059.376,0.3396513547172773,3,2020
1068,Aragón,Otras renovables,3172.86,0.3197777591439131,4,2020
1069,Aragón,Otras renovables,3625.363,0.316918899206399,5,2020
1070,Aragón,Otras renovables,3626.346,0.365383665952839,6,2020
1071,Aragón,Otras renovables,3799.593,0.3217256929207819,7,2020
1072,Aragón,Otras renovables,3232.749,0.30152551034482744,8,2020
1073,Aragón,Otras renovables,3521.164,0.3717795544401802,9,2020
1074,Aragón,Otras renovables,3782.983,0.313253627605925,10,2020
1075,Aragón,Otras renovables,3756.11,0.5025961972929784,11,2020
1076,Aragón,Otras renovables,2701.784,0.20168944042433093,12,2020
1077,Canarias,Hidráulica,304.314,0.37711831167822074,1,2020
1078,Canarias,Hidráulica,267.69,0.23103506479481054,2,2020
1079,Canarias,Hidráulica,299.312,0.24675572919017094,3,2020
1080,Canarias,Hidráulica,288.387,0.3627631404512506,4,2020
1081,Canarias,Hidráulica,288.463,0.2936597258456494,5,2020
1082,Canarias,Hidráulica,272.333,0.21125372737554174,6,2020
1083,Canarias,Hidráulica,290.301,0.16135939939915034,7,2020
1084,Canarias,Hidráulica,294.139,0.14881731697493528,8,2020
1085,Canarias,Hidráulica,291.651,0.2500562506744915,9,2020
1086,Canarias,Hidráulica,299.756,0.24774196500249274,10,2020
1087,Canarias,Hidráulica,285.276,0.3908368891681986,11,2020
1088,Canarias,Hidráulica,299.581,0.3795017160874013,12,2020
1089,Canarias,Hidroeólica,824.55,1.0218159660557085,1,2020
1090,Canarias,Hidroeólica,1338.515,1.155231423489207,2,2020
1091,Canarias,Hidroeólica,1823.614,1.503405150249253,3,2020
1092,Canarias,Hidroeólica,991.125,1.2467400319006952,4,2020
1093,Canarias,Hidroeólica,1442.708,1.4686987092116677,5,2020
1094,Canarias,Hidroeólica,742.628,0.5760702267203894,6,2020
1095,Canarias,Hidroeólica,3652.422,2.0301432660316134,7,2020
1096,Canarias,Hidroeólica,3575.741,1.8091180762063925,8,2020
1097,Canarias,Hidroeólica,1911.898,1.6392264917729031,9,2020
1098,Canarias,Hidroeólica,1456.723,1.203950608109016,10,2020
1099,Canarias,Hidroeólica,821.801,1.1258926315403848,11,2020
1100,Canarias,Hidroeólica,958.502,1.2142063544524062,12,2020
1101,Canarias,Eólica,60189.521,74.58930755811699,1,2020
1102,Canarias,Eólica,93155.251,80.39945254122992,2,2020
1103,Canarias,Eólica,97166.353,80.10488816774655,3,2020
1104,Canarias,Eólica,54728.521,68.84322160919952,4,2020
1105,Canarias,Eólica,69749.659,71.0062147997058,5,2020
1106,Canarias,Eólica,103362.193,80.17995814300922,6,2020
1107,Canarias,Eólica,148258.526,82.40724872171752,7,2020
1108,Canarias,Eólica,166390.161,84.18379518203133,8,2020
1109,Canarias,Eólica,92772.315,79.54129166467075,9,2020
1110,Canarias,Eólica,98440.837,81.359260181181,10,2020
1111,Canarias,Eólica,54913.391,75.23303366605307,11,2020
1112,Canarias,Eólica,61422.595,77.80860671752025,12,2020
1113,Canarias,Solar fotovoltaica,18499.905,22.925836273741837,1,2020
1114,Canarias,Solar fotovoltaica,20258.367,17.484377946438233,2,2020
1115,Canarias,Solar fotovoltaica,21187.944,17.46754748142576,3,2020
1116,Canarias,Solar fotovoltaica,22649.498,28.490892530260798,4,2020
1117,Canarias,Solar fotovoltaica,26043.626,26.51280778188755,5,2020
1118,Canarias,Solar fotovoltaica,23750.543,18.423733943161793,6,2020
1119,Canarias,Solar fotovoltaica,27014.46,15.015577075836358,7,2020
1120,Canarias,Solar fotovoltaica,26700.038,13.508674532410925,8,2020
1121,Canarias,Solar fotovoltaica,21008.713,18.012487542564397,9,2020
1122,Canarias,Solar fotovoltaica,20015.422,16.542321009868434,10,2020
1123,Canarias,Solar fotovoltaica,16227.492,22.232162860814896,11,2020
1124,Canarias,Solar fotovoltaica,15507.413,19.644402834545836,12,2020
1125,Canarias,Otras renovables,876.28,1.0859218904072478,1,2020
1126,Canarias,Otras renovables,845.706,0.7299030240478167,2,2020
1127,Canarias,Otras renovables,821.683,0.6774034713882745,3,2020
1128,Canarias,Otras renovables,839.796,1.0563826881877425,4,2020
1129,Canarias,Otras renovables,705.902,0.7186189833493226,5,2020
1130,Canarias,Otras renovables,785.058,0.6089839597330768,6,2020
1131,Canarias,Otras renovables,693.86,0.3856715370153546,7,2020
1132,Canarias,Otras renovables,690.978,0.34959489237641667,8,2020
1133,Canarias,Otras renovables,649.58,0.5569380503174555,9,2020
1134,Canarias,Otras renovables,782.508,0.6467262358390511,10,2020
1135,Canarias,Otras renovables,743.103,1.018073952423463,11,2020
1136,Canarias,Otras renovables,752.527,0.9532823773941065,12,2020
1137,Cantabria,Hidráulica,17217.348,48.743617392674594,1,2020
1138,Cantabria,Hidráulica,13735.378,45.892522603115964,2,2020
1139,Cantabria,Hidráulica,19071.777,56.78941098550283,3,2020
1140,Cantabria,Hidráulica,27640.193,61.3236508904874,4,2020
1141,Cantabria,Hidráulica,15828.688,52.36024519063702,5,2020
1142,Cantabria,Hidráulica,10297.485,44.04705297196775,6,2020
1143,Cantabria,Hidráulica,10035.132,44.048302201703585,7,2020
1144,Cantabria,Hidráulica,5798.843,27.559498511905993,8,2020
1145,Cantabria,Hidráulica,5940.097,28.2550230093924,9,2020
1146,Cantabria,Hidráulica,19866.496,50.887941152611006,10,2020
1147,Cantabria,Hidráulica,11018.017,35.380953342780444,11,2020
1148,Cantabria,Hidráulica,24967.619,55.35293103374694,12,2020
1149,Cantabria,Eólica,7950.637,22.50885606517578,1,2020
1150,Cantabria,Eólica,6888.136,23.014578635792677,2,2020
1151,Cantabria,Eólica,6362.832,18.946398202941918,3,2020
1152,Cantabria,Eólica,7338.098,16.280601222726045,4,2020
1153,Cantabria,Eólica,3771.057,12.474405279064701,5,2020
1154,Cantabria,Eólica,2525.293,10.801833121460175,6,2020
1155,Cantabria,Eólica,1879.501,8.24989925756872,7,2020
1156,Cantabria,Eólica,4528.121,21.52028326361488,8,2020
1157,Cantabria,Eólica,4524.09,21.519558863527326,9,2020
1158,Cantabria,Eólica,8390.82,21.49304811387733,10,2020
1159,Cantabria,Eólica,10148.598,32.58908316556735,11,2020
1160,Cantabria,Eólica,9874.142,21.890861965789536,12,2020
1161,Cantabria,Solar fotovoltaica,96.596,0.2734705987044459,1,2020
1162,Cantabria,Solar fotovoltaica,145.21,0.48517435830295086,2,2020
1163,Cantabria,Solar fotovoltaica,186.698,0.5559245712746856,3,2020
1164,Cantabria,Solar fotovoltaica,188.535,0.41829138170771973,4,2020
1165,Cantabria,Solar fotovoltaica,259.88,0.8596657234094671,5,2020
1166,Cantabria,Solar fotovoltaica,237.966,1.0178894174186488,6,2020
1167,Cantabria,Solar fotovoltaica,268.473,1.1784378956846773,7,2020
1168,Cantabria,Solar fotovoltaica,219.533,1.0433494038059419,8,2020
1169,Cantabria,Solar fotovoltaica,219.283,1.0430547195725246,9,2020
1170,Cantabria,Solar fotovoltaica,146.433,0.37508747827499567,10,2020
1171,Cantabria,Solar fotovoltaica,140.691,0.4517856259206283,11,2020
1172,Cantabria,Solar fotovoltaica,74.397,0.16493731381104748,12,2020
1173,Cantabria,Otras renovables,6517.083,18.450356016983793,1,2020
1174,Cantabria,Otras renovables,5852.967,19.555881195464135,2,2020
1175,Cantabria,Otras renovables,4479.663,13.338947030659524,3,2020
1176,Cantabria,Otras renovables,6854.239,15.207092061765398,4,2020
1177,Cantabria,Otras renovables,7105.815,23.50556253805157,5,2020
1178,Cantabria,Otras renovables,6914.823,29.577860513783794,6,2020
1179,Cantabria,Otras renovables,7061.127,30.994176855930604,7,2020
1180,Cantabria,Otras renovables,7036.509,33.441612286194534,8,2020
1181,Cantabria,Otras renovables,6931.219,32.969453584367024,9,2020
1182,Cantabria,Otras renovables,7199.104,18.44047287974319,10,2020
1183,Cantabria,Otras renovables,6458.625,20.739876312000185,11,2020
1184,Cantabria,Otras renovables,6753.154,14.971666606346098,12,2020
1185,Cantabria,Residuos renovables,3540.5975,10.02369992646139,1,2020
1186,Cantabria,Residuos renovables,3307.7555,11.051843207324264,2,2020
1187,Cantabria,Residuos renovables,3482.363,10.369319209621034,3,2020
1188,Cantabria,Residuos renovables,3051.5825,6.770364443313431,4,2020
1189,Cantabria,Residuos renovables,3264.915,10.800121268837232,5,2020
1190,Cantabria,Residuos renovables,3402.8075,14.555363975369628,6,2020
1191,Cantabria,Residuos renovables,3537.8755,15.529183789112407,7,2020
1192,Cantabria,Residuos renovables,3458.1715,16.435256534478643,8,2020
1193,Cantabria,Residuos renovables,3408.465,16.212909823140713,9,2020
1194,Cantabria,Residuos renovables,3436.84,8.803450375493476,10,2020
1195,Cantabria,Residuos renovables,3375.166,10.838301553731393,11,2020
1196,Cantabria,Residuos renovables,3436.9155,7.619603080306373,12,2020
1197,Castilla - La Mancha,Hidráulica,42837.007,5.291693229254728,1,2020
1198,Castilla - La Mancha,Hidráulica,41127.482,5.815647445966188,2,2020
1199,Castilla - La Mancha,Hidráulica,74834.96,6.141324079173512,3,2020
1200,Castilla - La Mancha,Hidráulica,84727.773,9.507334610523714,4,2020
1201,Castilla - La Mancha,Hidráulica,81019.221,7.612018589464717,5,2020
1202,Castilla - La Mancha,Hidráulica,76267.721,6.845242353955558,6,2020
1203,Castilla - La Mancha,Hidráulica,73644.057,6.848844920143701,7,2020
1204,Castilla - La Mancha,Hidráulica,70583.172,6.841459132395375,8,2020
1205,Castilla - La Mancha,Hidráulica,42371.251,4.386317695778426,9,2020
1206,Castilla - La Mancha,Hidráulica,30150.68,2.704973502870071,10,2020
1207,Castilla - La Mancha,Hidráulica,33507.403,4.750311970898935,11,2020
1208,Castilla - La Mancha,Hidráulica,41917.384,3.1470703323353826,12,2020
1209,Castilla - La Mancha,Eólica,609470.64,75.28844531826292,1,2020
1210,Castilla - La Mancha,Eólica,428947.467,60.65548192112067,2,2020
1211,Castilla - La Mancha,Eólica,869059.177,71.31926107713313,3,2020
1212,Castilla - La Mancha,Eólica,505277.673,56.697393762937494,4,2020
1213,Castilla - La Mancha,Eólica,542464.047,50.96625663532684,5,2020
1214,Castilla - La Mancha,Eólica,524431.112,47.06916651665008,6,2020
1215,Castilla - La Mancha,Eólica,459931.195,42.77327399943992,7,2020
1216,Castilla - La Mancha,Eólica,434294.979,42.095180282249245,8,2020
1217,Castilla - La Mancha,Eólica,520800.002,53.9137790558518,9,2020
1218,Castilla - La Mancha,Eólica,734994.818,65.94018799698085,10,2020
1219,Castilla - La Mancha,Eólica,453348.283,64.27074565347182,11,2020
1220,Castilla - La Mancha,Eólica,1085171.316,81.47241378624547,12,2020
1221,Castilla - La Mancha,Solar fotovoltaica,124733.244,15.408407565397319,1,2020
1222,Castilla - La Mancha,Solar fotovoltaica,180871.14,25.57615327361867,2,2020
1223,Castilla - La Mancha,Solar fotovoltaica,206472.401,16.94413851421941,3,2020
1224,Castilla - La Mancha,Solar fotovoltaica,232128.58,26.047233446413408,4,2020
1225,Castilla - La Mancha,Solar fotovoltaica,323756.067,30.417932560175863,5,2020
1226,Castilla - La Mancha,Solar fotovoltaica,376355.772,33.77898850091562,6,2020
1227,Castilla - La Mancha,Solar fotovoltaica,389875.803,36.25817237178414,7,2020
1228,Castilla - La Mancha,Solar fotovoltaica,377898.344,36.62878846923866,8,2020
1229,Castilla - La Mancha,Solar fotovoltaica,296058.927,30.648340085433713,9,2020
1230,Castilla - La Mancha,Solar fotovoltaica,264718.507,23.749266920491525,10,2020
1231,Castilla - La Mancha,Solar fotovoltaica,158155.565,22.42156080206469,11,2020
1232,Castilla - La Mancha,Solar fotovoltaica,151385.184,11.365685924520793,12,2020
1233,Castilla - La Mancha,Solar térmica,9914.829,1.2247875648389352,1,2020
1234,Castilla - La Mancha,Solar térmica,28077.684,3.970335729360861,2,2020
1235,Castilla - La Mancha,Solar térmica,31005.43,2.544457748679611,3,2020
1236,Castilla - La Mancha,Solar térmica,29648.088,3.3268228728052707,4,2020
1237,Castilla - La Mancha,Solar térmica,70197.939,6.595324047982517,5,2020
1238,Castilla - La Mancha,Solar térmica,89581.588,8.040199343470574,6,2020
1239,Castilla - La Mancha,Solar térmica,106774.165,9.929921399670246,7,2020
1240,Castilla - La Mancha,Solar térmica,104192.995,10.099179407442548,8,2020
1241,Castilla - La Mancha,Solar térmica,62579.541,6.478301716463163,9,2020
1242,Castilla - La Mancha,Solar térmica,44254.685,3.970316765753263,10,2020
1243,Castilla - La Mancha,Solar térmica,11889.641,1.6855828537947506,11,2020
1244,Castilla - La Mancha,Solar térmica,9296.278,0.6979452891178063,12,2020
1245,Castilla - La Mancha,Otras renovables,22558.459,2.7866663222460986,1,2020
1246,Castilla - La Mancha,Otras renovables,28162.871,3.9823816299336103,2,2020
1247,Castilla - La Mancha,Otras renovables,37175.678,3.0508185807943367,3,2020
1248,Castilla - La Mancha,Otras renovables,39401.13,4.421215307320119,4,2020
1249,Castilla - La Mancha,Otras renovables,46921.937,4.408468167050042,5,2020
1250,Castilla - La Mancha,Otras renovables,47535.038,4.266403285008173,6,2020
1251,Castilla - La Mancha,Otras renovables,45051.821,4.189787308961989,7,2020
1252,Castilla - La Mancha,Otras renovables,44728.144,4.335392708674178,8,2020
1253,Castilla - La Mancha,Otras renovables,44177.103,4.573261446472897,9,2020
1254,Castilla - La Mancha,Otras renovables,40519.955,3.635254813904286,10,2020
1255,Castilla - La Mancha,Otras renovables,48471.791,6.871798719769815,11,2020
1256,Castilla - La Mancha,Otras renovables,44179.225,3.316884667780548,12,2020
1257,Castilla y León,Hidráulica,1150910.25,46.477673813086305,1,2020
1258,Castilla y León,Hidráulica,791605.827,41.72246904364875,2,2020
1259,Castilla y León,Hidráulica,549093.805,27.076683021627968,3,2020
1260,Castilla y León,Hidráulica,722562.473,45.1435263959873,4,2020
1261,Castilla y León,Hidráulica,573872.776,37.41425681800354,5,2020
1262,Castilla y León,Hidráulica,414579.573,32.106615537694836,6,2020
1263,Castilla y León,Hidráulica,401794.023,27.440953274105638,7,2020
1264,Castilla y León,Hidráulica,678064.64,42.8118073555623,8,2020
1265,Castilla y León,Hidráulica,498813.313,32.83068085459986,9,2020
1266,Castilla y León,Hidráulica,600696.52,28.362653477672158,10,2020
1267,Castilla y León,Hidráulica,860679.118,44.41913055116135,11,2020
1268,Castilla y León,Hidráulica,793402.037,29.422357853117415,12,2020
1269,Castilla y León,Eólica,1264624.624,51.069847340632265,1,2020
1270,Castilla y León,Eólica,999361.437,52.67246045505528,2,2020
1271,Castilla y León,Eólica,1362043.934,67.16453823850583,3,2020
1272,Castilla y León,Eólica,778150.173,48.6164784188392,4,2020
1273,Castilla y León,Eólica,799915.256,52.15134098053651,5,2020
1274,Castilla y León,Eólica,705226.295,54.61540074633143,6,2020
1275,Castilla y León,Eólica,862085.46,58.877050110190076,7,2020
1276,Castilla y León,Eólica,748195.029,47.23971662338467,8,2020
1277,Castilla y León,Eólica,865353.853,56.95548902509208,9,2020
1278,Castilla y León,Eólica,1384592.364,65.37529704344368,10,2020
1279,Castilla y León,Eólica,1000035.773,51.611243525857866,11,2020
1280,Castilla y León,Eólica,1806458.153,66.99032236571826,12,2020
1281,Castilla y León,Solar fotovoltaica,38982.897,1.57426208607938,1,2020
1282,Castilla y León,Solar fotovoltaica,76383.199,4.02586179514361,2,2020
1283,Castilla y León,Solar fotovoltaica,89462.673,4.41154574506364,3,2020
1284,Castilla y León,Solar fotovoltaica,84007.859,5.248557933670711,4,2020
1285,Castilla y León,Solar fotovoltaica,122611.728,7.9938043276184185,5,2020
1286,Castilla y León,Solar fotovoltaica,125719.417,9.736188780439834,6,2020
1287,Castilla y León,Solar fotovoltaica,149627.031,10.218938389270553,7,2020
1288,Castilla y León,Solar fotovoltaica,133562.835,8.432922209131496,8,2020
1289,Castilla y León,Solar fotovoltaica,114774.156,7.554156209924688,9,2020
1290,Castilla y León,Solar fotovoltaica,86940.005,4.104983386889081,10,2020
1291,Castilla y León,Solar fotovoltaica,52719.204,2.7208063447280098,11,2020
1292,Castilla y León,Solar fotovoltaica,42567.867,1.5785780191006837,12,2020
1293,Castilla y León,Otras renovables,21746.972,0.8782167602020411,1,2020
1294,Castilla y León,Otras renovables,29962.532,1.579208706152355,2,2020
1295,Castilla y León,Otras renovables,27320.824,1.3472329948025654,3,2020
1296,Castilla y León,Otras renovables,15868.839,0.9914372515027815,4,2020
1297,Castilla y León,Otras renovables,37434.732,2.440597873841528,5,2020
1298,Castilla y León,Otras renovables,45733.747,3.541794935533895,6,2020
1299,Castilla y León,Otras renovables,50706.551,3.463058226433733,7,2020
1300,Castilla y León,Otras renovables,24003.739,1.5155538119215266,8,2020
1301,Castilla y León,Otras renovables,40409.785,2.6596739103833755,9,2020
1302,Castilla y León,Otras renovables,45684.798,2.1570660919950893,10,2020
1303,Castilla y León,Otras renovables,24197.523,1.248819578252774,11,2020
1304,Castilla y León,Otras renovables,54167.644,2.0087417620636487,12,2020
1305,Cataluña,Hidráulica,434119.206,66.3721458717251,1,2020
1306,Cataluña,Hidráulica,406285.139,58.395951753719125,2,2020
1307,Cataluña,Hidráulica,500662.199,59.85804178848776,3,2020
1308,Cataluña,Hidráulica,613669.748,73.94649438919824,4,2020
1309,Cataluña,Hidráulica,685757.911,73.00615866887863,5,2020
1310,Cataluña,Hidráulica,599007.761,71.26011544605363,6,2020
1311,Cataluña,Hidráulica,387663.473,61.23043502283295,7,2020
1312,Cataluña,Hidráulica,258781.222,51.05267170490645,8,2020
1313,Cataluña,Hidráulica,269449.295,52.70638116799458,9,2020
1314,Cataluña,Hidráulica,328697.622,46.95141241644055,10,2020
1315,Cataluña,Hidráulica,328941.025,64.0669029257656,11,2020
1316,Cataluña,Hidráulica,322965.905,43.76575072311753,12,2020
1317,Cataluña,Eólica,178517.73,27.293436117289026,1,2020
1318,Cataluña,Eólica,235595.27,33.862449545131966,2,2020
1319,Cataluña,Eólica,286130.731,34.20914398446237,3,2020
1320,Cataluña,Eólica,161111.147,19.41370674780728,4,2020
1321,Cataluña,Eólica,186869.432,19.89422095482793,5,2020
1322,Cataluña,Eólica,176770.227,21.02922132831115,6,2020
1323,Cataluña,Eólica,172086.175,27.180562757496006,7,2020
1324,Cataluña,Eólica,171917.919,33.91617448540257,8,2020
